"session","type","frame","period","group","subject","value","bid","won","earnings"
"S20050331","silent","standard",21,2,6,135,120,0,0
"S20050331","silent","standard",21,3,9,480,440,1,40
"S20050331","silent","standard",21,3,10,75,40,0,0
"S20050331","silent","standard",21,3,12,240,200,0,0
"S20050331","silent","standard",21,4,11,150,140,0,0
"S20050331","silent","standard",21,4,14,465,350,0,0
"S20050331","silent","standard",21,4,16,510,350,1,160
"S20050331","silent","standard",21,5,13,435,290,1,145
"S20050331","silent","standard",21,5,15,255,180,0,0
"S20050331","silent","standard",21,5,17,195,150,0,0
"S20050331","silent","standard",22,0,2,285,250,1,35
"S20050331","silent","standard",22,0,5,105,100,0,0
"S20050331","silent","standard",22,0,6,90,80,0,0
"S20050331","silent","standard",22,1,1,210,130,0,0
"S20050331","silent","standard",22,1,7,390,360,1,30
"S20050331","silent","standard",22,1,8,30,20,0,0
"S20050331","silent","standard",22,2,0,60,50,0,0
"S20050331","silent","standard",22,2,3,225,140,1,85
"S20050331","silent","standard",22,2,4,30,20,0,0
"S20050331","silent","standard",22,3,11,360,300,0,0
"S20050331","silent","standard",22,3,14,75,50,0,0
"S20050331","silent","standard",22,3,15,540,460,1,80
"S20050331","silent","standard",22,4,10,525,470,1,55
"S20050331","silent","standard",22,4,16,405,290,0,0
"S20050331","silent","standard",22,4,17,240,200,0,0
"S20050331","silent","standard",22,5,9,285,270,0,0
"S20050331","silent","standard",22,5,12,435,380,1,55
"S20050331","silent","standard",22,5,13,495,370,0,0
"S20050331","silent","standard",23,0,4,60,50,0,0
"S20050331","silent","standard",23,0,7,360,310,0,0
"S20050331","silent","standard",23,0,8,450,350,1,100
"S20050331","silent","standard",23,1,0,165,140,0,0
"S20050331","silent","standard",23,1,1,495,380,1,115
"S20050331","silent","standard",23,1,2,90,60,0,0
"S20050331","silent","standard",23,2,3,480,360,1,120
"S20050331","silent","standard",23,2,5,105,90,0,0
"S20050331","silent","standard",23,2,6,105,50,0,0
"S20050331","silent","standard",23,3,10,495,440,1,55
"S20050331","silent","standard",23,3,12,435,360,0,0
"S20050331","silent","standard",23,3,13,180,90,0,0
"S20050331","silent","standard",23,4,9,435,410,1,25
"S20050331","silent","standard",23,4,14,300,250,0,0
"S20050331","silent","standard",23,4,15,195,130,0,0
"S20050331","silent","standard",23,5,11,90,70,0,0
"S20050331","silent","standard",23,5,16,540,450,1,90
"S20050331","silent","standard",23,5,17,465,350,0,0
"S20050331","silent","standard",24,0,0,450,400,1,50
"S20050331","silent","standard",24,0,4,360,310,0,0
"S20050331","silent","standard",24,0,8,465,370,0,0
"S20050331","silent","standard",24,1,1,390,290,1,100
"S20050331","silent","standard",24,1,6,75,50,0,0
"S20050331","silent","standard",24,1,7,300,260,0,0
"S20050331","silent","standard",24,2,2,135,100,0,0
"S20050331","silent","standard",24,2,3,345,200,0,0
"S20050331","silent","standard",24,2,5,435,400,1,35
"S20050331","silent","standard",24,3,14,75,10,0,0
"S20050331","silent","standard",24,3,16,90,10,0,0
"S20050331","silent","standard",24,3,17,405,300,1,105
"S20050331","silent","standard",24,4,9,330,280,0,0
"S20050331","silent","standard",24,4,13,420,330,0,0
"S20050331","silent","standard",24,4,15,465,340,1,125
"S20050331","silent","standard",24,5,10,435,360,1,75
"S20050331","silent","standard",24,5,11,195,170,0,0
"S20050331","silent","standard",24,5,12,390,320,0,0
"S20050331","silent","standard",25,0,5,420,360,1,60
"S20050331","silent","standard",25,0,6,150,130,0,0
"S20050331","silent","standard",25,0,7,420,310,0,0
"S20050331","silent","standard",25,1,0,510,450,1,60
"S20050331","silent","standard",25,1,2,285,250,0,0
"S20050331","silent","standard",25,1,4,555,420,0,0
"S20050331","silent","standard",25,2,1,285,180,0,0
"S20050331","silent","standard",25,2,3,540,450,1,90
"S20050331","silent","standard",25,2,8,90,70,0,0
"S20050331","silent","standard",25,3,14,495,380,1,115
"S20050331","silent","standard",25,3,15,60,20,0,0
"S20050331","silent","standard",25,3,16,345,350,0,0
"S20050331","silent","standard",25,4,10,60,30,0,0
"S20050331","silent","standard",25,4,11,270,250,1,20
"S20050331","silent","standard",25,4,12,210,170,0,0
"S20050331","silent","standard",25,5,9,180,160,0,0
"S20050331","silent","standard",25,5,13,480,380,1,100
"S20050331","silent","standard",25,5,17,225,200,0,0
"S20050331","silent","standard",26,0,6,15,10,0,0
"S20050331","silent","standard",26,0,7,270,180,0,0
"S20050331","silent","standard",26,0,8,465,370,1,95
"S20050331","silent","standard",26,1,0,495,450,1,45
"S20050331","silent","standard",26,1,1,210,150,0,0
"S20050331","silent","standard",26,1,3,375,290,0,0
"S20050331","silent","standard",26,2,2,135,110,0,0
"S20050331","silent","standard",26,2,4,450,400,1,50
"S20050331","silent","standard",26,2,5,135,100,0,0
"S20050331","silent","standard",26,3,10,135,100,0,0
"S20050331","silent","standard",26,3,11,180,150,1,30
"S20050331","silent","standard",26,3,16,120,100,0,0
"S20050331","silent","standard",26,4,9,165,140,1,25
"S20050331","silent","standard",26,4,13,15,10,0,0
"S20050331","silent","standard",26,4,17,120,100,0,0
"S20050331","silent","standard",26,5,12,525,420,1,105
"S20050331","silent","standard",26,5,14,525,410,0,0
"S20050331","silent","standard",26,5,15,360,250,0,0
"S20050331","silent","standard",27,0,3,375,300,0,0
"S20050331","silent","standard",27,0,4,330,300,1,30
"S20050331","silent","standard",27,0,7,300,260,0,0
"S20050331","silent","standard",27,1,1,165,100,0,0
"S20050331","silent","standard",27,1,2,480,400,1,80
"S20050331","silent","standard",27,1,6,195,180,0,0
"S20050331","silent","standard",27,2,0,345,300,0,0
"S20050331","silent","standard",27,2,5,315,250,0,0
"S20050331","silent","standard",27,2,8,420,320,1,100
"S20050331","silent","standard",27,3,9,60,40,0,0
"S20050331","silent","standard",27,3,14,30,-1,0,0
"S20050331","silent","standard",27,3,15,315,210,1,105
"S20050331","silent","standard",27,4,11,75,50,0,0
"S20050331","silent","standard",27,4,12,510,410,1,100
"S20050331","silent","standard",27,4,17,60,50,0,0
"S20050331","silent","standard",27,5,10,285,250,0,0
"S20050331","silent","standard",27,5,13,585,440,1,145
"S20050331","silent","standard",27,5,16,300,250,0,0
"S20050331","silent","standard",28,0,0,165,140,0,0
"S20050331","silent","standard",28,0,2,270,230,0,0
"S20050331","silent","standard",28,0,3,345,300,1,45
"S20050331","silent","standard",28,1,1,120,50,0,0
"S20050331","silent","standard",28,1,6,600,520,1,80
"S20050331","silent","standard",28,1,7,225,160,0,0
"S20050331","silent","standard",28,2,4,315,300,1,15
"S20050331","silent","standard",28,2,5,30,20,0,0
"S20050331","silent","standard",28,2,8,30,20,0,0
"S20050331","silent","standard",28,3,11,165,150,0,0
"S20050331","silent","standard",28,3,14,105,40,0,0
"S20050331","silent","standard",28,3,17,315,250,1,65
"S20050331","silent","standard",28,4,10,420,360,1,60
"S20050331","silent","standard",28,4,15,165,60,0,0
"S20050331","silent","standard",28,4,16,435,330,0,0
"S20050331","silent","standard",28,5,9,300,260,0,0
"S20050331","silent","standard",28,5,12,120,100,0,0
"S20050331","silent","standard",28,5,13,585,440,1,145
"S20050331","silent","standard",29,0,2,495,400,0,0
"S20050331","silent","standard",29,0,3,525,450,1,75
"S20050331","silent","standard",29,0,6,375,300,0,0
"S20050331","silent","standard",29,1,1,240,140,0,0
"S20050331","silent","standard",29,1,4,120,110,0,0
"S20050331","silent","standard",29,1,7,570,460,1,110
"S20050331","silent","standard",29,2,0,255,210,0,0
"S20050331","silent","standard",29,2,5,405,340,0,0
"S20050331","silent","standard",29,2,8,525,430,1,95
"S20050331","silent","standard",29,3,9,540,430,1,110
"S20050331","silent","standard",29,3,10,450,360,0,0
"S20050331","silent","standard",29,3,17,105,50,0,0
"S20050331","silent","standard",29,4,12,555,450,0,0
"S20050331","silent","standard",29,4,14,555,450,0,0
"S20050331","silent","standard",29,4,16,525,490,1,35
"S20050331","silent","standard",29,5,11,600,500,1,100
"S20050331","silent","standard",29,5,13,75,20,0,0
"S20050331","silent","standard",29,5,15,150,60,0,0
"S20050331","silent","standard",30,0,0,510,440,1,70
"S20050331","silent","standard",30,0,2,150,130,0,0
"S20050331","silent","standard",30,0,6,270,230,0,0
"S20050331","silent","standard",30,1,3,75,50,0,0
"S20050331","silent","standard",30,1,5,480,410,1,70
"S20050331","silent","standard",30,1,8,270,170,0,0
"S20050331","silent","standard",30,2,1,510,400,1,110
"S20050331","silent","standard",30,2,4,405,340,0,0
"S20050331","silent","standard",30,2,7,150,60,0,0
"S20050331","silent","standard",30,3,9,150,130,0,0
"S20050331","silent","standard",30,3,10,465,380,1,85
"S20050331","silent","standard",30,3,15,90,10,0,0
"S20050331","silent","standard",30,4,12,90,80,0,0
"S20050331","silent","standard",30,4,14,240,200,0,0
"S20050331","silent","standard",30,4,16,405,310,1,95
"S20050331","silent","standard",30,5,11,405,350,1,55
"S20050331","silent","standard",30,5,13,315,240,0,0
"S20050331","silent","standard",30,5,17,390,250,0,0
"S20050331","silent","standard",31,0,4,495,410,1,85
"S20050331","silent","standard",31,0,6,135,130,0,0
"S20050331","silent","standard",31,0,8,180,80,0,0
"S20050331","silent","standard",31,1,1,465,360,0,0
"S20050331","silent","standard",31,1,2,600,470,1,130
"S20050331","silent","standard",31,1,7,405,340,0,0
"S20050331","silent","standard",31,2,0,120,100,0,0
"S20050331","silent","standard",31,2,3,225,150,0,0
"S20050331","silent","standard",31,2,5,405,340,1,65
"S20050331","silent","standard",31,3,11,540,450,1,90
"S20050331","silent","standard",31,3,13,120,40,0,0
"S20050331","silent","standard",31,3,14,210,200,0,0
"S20050331","silent","standard",31,4,9,285,250,0,0
"S20050331","silent","standard",31,4,16,210,150,0,0
"S20050331","silent","standard",31,4,17,525,370,1,155
"S20050331","silent","standard",31,5,10,90,60,0,0
"S20050331","silent","standard",31,5,12,30,20,0,0
"S20050331","silent","standard",31,5,15,270,150,1,120
"S20050331","silent","standard",32,0,2,570,450,1,120
"S20050331","silent","standard",32,0,5,30,10,0,0
"S20050331","silent","standard",32,0,8,480,380,0,0
"S20050331","silent","standard",32,1,1,255,200,0,0
"S20050331","silent","standard",32,1,3,225,170,0,0
"S20050331","silent","standard",32,1,7,315,210,1,105
"S20050331","silent","standard",32,2,0,540,460,1,80
"S20050331","silent","standard",32,2,4,210,200,0,0
"S20050331","silent","standard",32,2,6,210,200,0,0
"S20050331","silent","standard",32,3,12,165,150,0,0
"S20050331","silent","standard",32,3,15,240,130,0,0
"S20050331","silent","standard",32,3,17,450,350,1,100
"S20050331","silent","standard",32,4,10,120,90,0,0
"S20050331","silent","standard",32,4,13,30,10,0,0
"S20050331","silent","standard",32,4,14,495,390,1,105
"S20050331","silent","standard",32,5,9,45,40,0,0
"S20050331","silent","standard",32,5,11,555,450,1,105
"S20050331","silent","standard",32,5,16,360,310,0,0
"S20050331","silent","standard",33,0,2,450,400,1,50
"S20050331","silent","standard",33,0,5,15,10,0,0
"S20050331","silent","standard",33,0,7,330,260,0,0
"S20050331","silent","standard",33,1,1,120,50,0,0
"S20050331","silent","standard",33,1,3,45,10,0,0
"S20050331","silent","standard",33,1,4,495,400,1,95
"S20050331","silent","standard",33,2,0,135,120,0,0
"S20050331","silent","standard",33,2,6,180,170,0,0
"S20050331","silent","standard",33,2,8,375,290,1,85
"S20050331","silent","standard",33,3,9,540,400,1,140
"S20050331","silent","standard",33,3,10,240,10,0,0
"S20050331","silent","standard",33,3,15,495,330,0,0
"S20050331","silent","standard",33,4,11,435,400,0,0
"S20050331","silent","standard",33,4,12,525,420,1,105
"S20050331","silent","standard",33,4,13,15,10,0,0
"S20050331","silent","standard",33,5,14,210,200,0,0
"S20050331","silent","standard",33,5,16,360,290,1,70
"S20050331","silent","standard",33,5,17,75,50,0,0
"S20050331","silent","standard",34,0,1,255,200,0,0
"S20050331","silent","standard",34,0,4,15,10,0,0
"S20050331","silent","standard",34,0,7,300,260,1,40
"S20050331","silent","standard",34,1,0,195,160,0,0
"S20050331","silent","standard",34,1,2,195,180,1,15
"S20050331","silent","standard",34,1,6,150,140,0,0
"S20050331","silent","standard",34,2,3,150,20,0,0
"S20050331","silent","standard",34,2,5,195,160,0,0
"S20050331","silent","standard",34,2,8,270,170,1,100
"S20050331","silent","standard",34,3,10,15,10,0,0
"S20050331","silent","standard",34,3,12,15,10,0,0
"S20050331","silent","standard",34,3,16,465,350,1,115
"S20050331","silent","standard",34,4,11,255,240,0,0
"S20050331","silent","standard",34,4,15,435,360,1,75
"S20050331","silent","standard",34,4,17,555,350,0,0
"S20050331","silent","standard",34,5,9,585,360,0,0
"S20050331","silent","standard",34,5,13,510,390,1,120
"S20050331","silent","standard",34,5,14,420,350,0,0
"S20050331","silent","standard",35,0,0,240,200,0,0
"S20050331","silent","standard",35,0,1,600,430,1,170
"S20050331","silent","standard",35,0,5,435,350,0,0
"S20050331","silent","standard",35,1,4,90,80,1,10
"S20050331","silent","standard",35,1,6,75,60,0,0
"S20050331","silent","standard",35,1,7,75,60,0,0
"S20050331","silent","standard",35,2,2,570,430,1,140
"S20050331","silent","standard",35,2,3,300,260,0,0
"S20050331","silent","standard",35,2,8,135,60,0,0
"S20050331","silent","standard",35,3,11,60,50,0,0
"S20050331","silent","standard",35,3,13,465,360,1,105
"S20050331","silent","standard",35,3,16,45,30,0,0
"S20050331","silent","standard",35,4,9,495,400,0,0
"S20050331","silent","standard",35,4,15,135,110,0,0
"S20050331","silent","standard",35,4,17,495,400,1,95
"S20050331","silent","standard",35,5,10,420,360,1,60
"S20050331","silent","standard",35,5,12,315,260,0,0
"S20050331","silent","standard",35,5,14,30,-1,0,0
"S20050331","silent","standard",36,0,0,255,200,0,0
"S20050331","silent","standard",36,0,2,210,200,0,0
"S20050331","silent","standard",36,0,5,570,500,1,70
"S20050331","silent","standard",36,1,3,30,20,0,0
"S20050331","silent","standard",36,1,7,390,280,1,110
"S20050331","silent","standard",36,1,8,330,230,0,0
"S20050331","silent","standard",36,2,1,90,50,0,0
"S20050331","silent","standard",36,2,4,90,80,0,0
"S20050331","silent","standard",36,2,6,570,500,1,70
"S20050331","silent","standard",36,3,9,480,410,1,70
"S20050331","silent","standard",36,3,11,15,10,0,0
"S20050331","silent","standard",36,3,12,405,320,0,0
"S20050331","silent","standard",36,4,14,180,150,0,0
"S20050331","silent","standard",36,4,15,255,170,0,0
"S20050331","silent","standard",36,4,17,585,400,1,185
"S20050331","silent","standard",36,5,10,555,470,1,85
"S20050331","silent","standard",36,5,13,330,250,0,0
"S20050331","silent","standard",36,5,16,210,150,0,0
"S20050331","silent","standard",37,0,1,495,390,1,105
"S20050331","silent","standard",37,0,3,255,180,0,0
"S20050331","silent","standard",37,0,6,30,30,0,0
"S20050331","silent","standard",37,1,2,480,400,0,0
"S20050331","silent","standard",37,1,7,555,460,1,95
"S20050331","silent","standard",37,1,8,165,120,0,0
"S20050331","silent","standard",37,2,0,525,460,1,65
"S20050331","silent","standard",37,2,4,120,110,0,0
"S20050331","silent","standard",37,2,5,240,180,0,0
"S20050331","silent","standard",37,3,11,15,10,0,0
"S20050331","silent","standard",37,3,13,195,90,0,0
"S20050331","silent","standard",37,3,14,600,460,1,140
"S20050331","silent","standard",37,4,15,45,30,0,0
"S20050331","silent","standard",37,4,16,210,180,0,0
"S20050331","silent","standard",37,4,17,315,250,1,65
"S20050331","silent","standard",37,5,9,135,110,0,0
"S20050331","silent","standard",37,5,10,225,190,0,0
"S20050331","silent","standard",37,5,12,600,460,1,140
"S20050331","silent","standard",38,0,0,435,370,0,0
"S20050331","silent","standard",38,0,7,120,70,0,0
"S20050331","silent","standard",38,0,8,570,470,1,100
"S20050331","silent","standard",38,1,1,345,300,0,0
"S20050331","silent","standard",38,1,4,540,440,0,0
"S20050331","silent","standard",38,1,5,555,450,1,105
"S20050331","silent","standard",38,2,2,15,-1,0,0
"S20050331","silent","standard",38,2,3,315,200,0,0
"S20050331","silent","standard",38,2,6,525,420,1,105
"S20050331","silent","standard",38,3,11,600,450,1,150
"S20050331","silent","standard",38,3,16,210,190,0,0
"S20050331","silent","standard",38,3,17,210,150,0,0
"S20050331","silent","standard",38,4,12,165,130,1,35
"S20050331","silent","standard",38,4,13,165,110,0,0
"S20050331","silent","standard",38,4,14,120,-1,0,0
"S20050331","silent","standard",38,5,9,285,250,0,0
"S20050331","silent","standard",38,5,10,570,460,1,110
"S20050331","silent","standard",38,5,15,255,150,0,0
"S20050331","silent","standard",39,0,0,600,480,1,120
"S20050331","silent","standard",39,0,1,540,400,0,0
"S20050331","silent","standard",39,0,4,270,260,0,0
"S20050331","silent","standard",39,1,2,90,80,0,0
"S20050331","silent","standard",39,1,3,375,290,1,85
"S20050331","silent","standard",39,1,6,30,20,0,0
"S20050331","silent","standard",39,2,5,510,430,1,80
"S20050331","silent","standard",39,2,7,135,110,0,0
"S20050331","silent","standard",39,2,8,525,430,0,0
"S20050331","silent","standard",39,3,10,135,100,0,0
"S20050331","silent","standard",39,3,11,585,450,1,135
"S20050331","silent","standard",39,3,16,300,250,0,0
"S20050331","silent","standard",39,4,9,315,270,0,0
"S20050331","silent","standard",39,4,12,510,410,1,100
"S20050331","silent","standard",39,4,14,105,-1,0,0
"S20050331","silent","standard",39,5,13,180,90,0,0
"S20050331","silent","standard",39,5,15,555,450,1,105
"S20050331","silent","standard",39,5,17,510,400,0,0
"S20050331","silent","standard",40,0,3,510,380,1,130
"S20050331","silent","standard",40,0,6,285,210,0,0
"S20050331","silent","standard",40,0,8,285,190,0,0
"S20050331","silent","standard",40,1,4,60,50,0,0
"S20050331","silent","standard",40,1,5,15,10,0,0
"S20050331","silent","standard",40,1,7,180,110,1,70
"S20050331","silent","standard",40,2,0,210,180,0,0
